"Personbilar i trafik efter region, status och år"

"0182C1090","totalt",890
"0182C1100","totalt",330
"0182C1110","totalt",915
"0182C1120","totalt",684
"0182C1130","totalt",296
"0182C1140","totalt",388
"0182C1150","totalt",635
"0182C1160","totalt",470
"0182C1170","totalt",753
"0182C1180","totalt",843
"0182C1190","totalt",481
"0182C1200","totalt",404
"0182C1210","totalt",825
"0182C1220","totalt",614
"0182C1230","totalt",781
"0182C1240","totalt",703
"0182C1250","totalt",586
"0182C1260","totalt",490
"0182C1270","totalt",766
"0182C1280","totalt",742
"0182C1290","totalt",1081
"0182C1300","totalt",537
"0182C1310","totalt",965
"0182C1320","totalt",752
"0182C1330","totalt",769
"0182C1340","totalt",765
"0182C1350","totalt",844
"0182C1360","totalt",344
"0182C1370","totalt",804
"0182C1380","totalt",532
"0182C1390","totalt",867
"0182C1400","totalt",798
"0182C1410","totalt",1032
"0182C1420","totalt",1037
"0182C1430","totalt",458
"0182C1440","totalt",822
"0182C1450","totalt",940
"0182C1460","totalt",982
"0182C1470","totalt",875
"0182C1480","totalt",744
"0182C1490","totalt",790
"0182C1500","totalt",816
"0182C1510","totalt",1039
"0182C1520","totalt",976
"0182C1530","totalt",744
"0183C1010","totalt",928
"0183C1020","totalt",471
"0183C1030","totalt",711
"0183C1040","totalt",452
"0183C1050","totalt",617
"0183C1060","totalt",485
"0183C1070","totalt",467
"0183C1080","totalt",662
"0183C1090","totalt",462
"0183C1100","totalt",376
"0183C1110","totalt",527
"0183C1120","totalt",544
"0183C1130","totalt",539
"0183C1140","totalt",519
"0183C1150","totalt",557
"0183C1160","totalt",644
"0183C1170","totalt",332
"0183C1180","totalt",618
"0183C1190","totalt",450
"0183C1200","totalt",491
"0183C1210","totalt",535
"0183C1220","totalt",427
"0183C1230","totalt",511
"0183C1240","totalt",1036
"0183C1250","totalt",492
"0183C1260","totalt",953
"0184C1010","totalt",439
"0184C1020","totalt",532
"0184C1030","totalt",404
"0184C1040","totalt",570
"0184C1050","totalt",819
"0184C1060","totalt",554
"0184C1070","totalt",424
"0184C1080","totalt",537
"0184C1090","totalt",546
"0184C1100","totalt",471
"0184C1110","totalt",496
"0184C1120","totalt",572
"0184C1130","totalt",520
"0184C1140","totalt",504
"0184C1150","totalt",367
"0184C1160","totalt",571
"0184C1170","totalt",528
"0184C1180","totalt",238
"0184C1190","totalt",580
"0184C1200","totalt",511
"0184C1210","totalt",413
"0184C1220","totalt",582
"0184C1230","totalt",734
"0184C1240","totalt",593
"0184C1250","totalt",331
"0184C1260","totalt",657
"0184C1270","totalt",684
"0184C1280","totalt",668
"0184C1290","totalt",537
"0184C1300","totalt",622
"0184C1310","totalt",808
"0184C1320","totalt",397
"0184C1330","totalt",725
"0184C1340","totalt",442
"0184C1350","totalt",522
"0184C1360","totalt",600
"0184C1370","totalt",508
"0184C1380","totalt",385
"0184C1390","totalt",718
"0184C1400","totalt",54
"0184C1410","totalt",775
"0184C1420","totalt",416
"0184C1430","totalt",392
"0186C1010","totalt",1093
"0186C1020","totalt",841
"0186C1030","totalt",575
"0186C1040","totalt",539
"0186C1050","totalt",532
"0186C1060","totalt",588
"0186C1070","totalt",877
"0186C1080","totalt",556
"0186C1090","totalt",825
"0186C1100","totalt",582
"0186C1110","totalt",477
"0186C1120","totalt",477
"0186C1130","totalt",792
"0186C1140","totalt",645
"0186C1150","totalt",767
"0186C1160","totalt",820
"0186C1170","totalt",845
"0186C1180","totalt",587
"0186C1190","totalt",687
"0186C1200","totalt",735
"0186C1210","totalt",689
"0186C1220","totalt",776
"0186C1230","totalt",830
"0186C1240","totalt",726
"0186C1250","totalt",920
"0186C1260","totalt",975
"0187A0010","totalt",966
"0187C1010","totalt",781
"0187C1020","totalt",797
"0187C1030","totalt",1094
"0187C1040","totalt",387
"0187C1050","totalt",807
"0187C1060","totalt",780
"0188A0010","totalt",810
"0188A0020","totalt",1430
"0188A0030","totalt",1413
"0188A0040","totalt",2104
"0188A0050","totalt",1047
"0188A0060","totalt",1886
"0188A0070","totalt",1547
"0188A0080","totalt",1181
"0188A0090","totalt",978
"0188A0100","totalt",993
"0188A0110","totalt",1033
"0188A0120","totalt",1099
"0188A0130","totalt",1020
"0188A0140","totalt",1408
"0188A0150","totalt",934
"0188A0160","totalt",1457
"0188A0170","totalt",1133
"0188A0180","totalt",1525
"0188A0190","totalt",1181
"0188B2010","totalt",901
"0188B2020","totalt",952
"0188B2030","totalt",1116
"0188B3010","totalt",1054
"0188B3020","totalt",633
"0188B3030","totalt",1103
"0188B4010","totalt",980
"0188B5010","totalt",1084
"0188C1010","totalt",1097
"0188C1020","totalt",628
"0188C1030","totalt",914
"0188C1040","totalt",906
"0188C1050","totalt",1031
"0188C1060","totalt",4723
"0188C1070","totalt",607
"0188C1080","totalt",1443
"0188C1090","totalt",748
"0188C1100","totalt",1112
"0188C1110","totalt",1217
"0191A0010","totalt",1086
"0191A0020","totalt",1189
"0191A0030","totalt",1353
"0191A0040","totalt",1263
"0191B2010","totalt",1091
"0191B2020","totalt",739
"0191B2030","totalt",1293
"0191B2040","totalt",996
"0191B2050","totalt",734
"0191B3010","totalt",997
"0191C1010","totalt",1093
"0191C1020","totalt",1389
"0191C1030","totalt",575
"0191C1040","totalt",723
"0191C1050","totalt",628
"0191C1060","totalt",841
"0191C1070","totalt",592
"0191C1080","totalt",1486
"0191C1090","totalt",718
"0191C1100","totalt",646
"0191C1110","totalt",694
"0191C1120","totalt",1023
"0191C1130","totalt",573
"0191C1140","totalt",1002
"0192A0010","totalt",1312
"0192A0020","totalt",1831
"0192A0030","totalt",993
"0192A0040","totalt",1879
"0192B2010","totalt",1076
"0192B2020","totalt",929
"0192B3010","totalt",915
"0192C1010","totalt",528
"0192C1020","totalt",638
"0192C1030","totalt",681
"0192C1040","totalt",864
"0192C1050","totalt",427
"0192C1060","totalt",822
"0192C1070","totalt",686
"0192C1080","totalt",488
"0192C1090","totalt",731
"0192C1100","totalt",570
"0305A0010","totalt",2189
"0305B2010","totalt",1586
"0305C1010","totalt",1748
"0305C1020","totalt",871
"0305C1030","totalt",1531
"0305C1040","totalt",659
"0305C1050","totalt",1252
"0305C1060","totalt",1222
"0305C1070","totalt",998
"0305C1080","totalt",881
"0319A0010","totalt",1362
"0319B2010","totalt",1141
"0319C1010","totalt",1188
"0319C1020","totalt",1384
"0319C1030","totalt",1539
"0330A0010","totalt",1226
"0330A0020","totalt",1879
"0330A0030","totalt",1196
"0330C1010","totalt",936
"0330C1020","totalt",1031
"0330C1030","totalt",1407
"0330C1040","totalt",877
"0330C1050","totalt",610
"0330C1060","totalt",634
"0330C1070","totalt",1086
"0331A0010","totalt",951
"0331A0020","totalt",1908
"0331A0030","totalt",1402
"0331A0040","totalt",846
"0331A0050","totalt",1120
"0331B2010","totalt",1279
"0331B3010","totalt",930
"0331B4010","totalt",973
"0331C1010","totalt",1050
"0331C1020","totalt",864
"0360A0010","totalt",1040
"0360A0020","totalt",1126
"0360A0030","totalt",1293
"0360A0040","totalt",1998
"0360A0050","totalt",1493
"0360A0060","totalt",1231
"0360A0070","totalt",979
"0360B2010","totalt",1501
"0360B3010","totalt",899
"0360B4010","totalt",871
"0360C1010","totalt",1276
"0360C1020","totalt",1087
"0360C1030","totalt",842
"0380A0010","totalt",1182
"0380A0020","totalt",2024
"0380A0030","totalt",1396
"0380A0040","totalt",1662
"0380A0050","totalt",1657
"0380A0060","totalt",1644
"0380A0070","totalt",974
"0380A0080","totalt",1340
"0380A0090","totalt",1188
"0380A0100","totalt",976
"0380A0110","totalt",1081
"0380A0120","totalt",2220
"0380A0130","totalt",1680
"0380A0140","totalt",1414
"0380A0150","totalt",2243
"0380A0160","totalt",2295
"0380B2010","totalt",1263
"0380B2020","totalt",473
"0380B2030","totalt",824
"0380B2040","totalt",749
"0380B3010","totalt",794
"0380B3020","totalt",594
"0380B3030","totalt",770
"0380B4010","totalt",1055
"0380B4020","totalt",961
"0380B5010","totalt",1925
"0380B6010","totalt",1056
"0380B7010","totalt",799
"0380B8010","totalt",716
"0380C1010","totalt",649
"0380C1020","totalt",719
"0380C1030","totalt",790
"0380C1040","totalt",800
"0380C1050","totalt",965
"0380C1060","totalt",568
"0380C1070","totalt",470
"0380C1080","totalt",384
"0380C1090","totalt",354
"0380C1100","totalt",379
"0380C1110","totalt",492
"0380C1120","totalt",439
"0380C1130","totalt",283
"0380C1140","totalt",525
"0380C1150","totalt",450
"0380C1160","totalt",349
"0380C1170","totalt",439
"0380C1180","totalt",426
"0380C1190","totalt",539
"0380C1200","totalt",510
"0380C1210","totalt",780
"0380C1220","totalt",698
"0380C1230","totalt",633
"0380C1240","totalt",622
"0380C1250","totalt",617
"0380C1260","totalt",783
"0380C1270","totalt",456
"0380C1280","totalt",483
"0380C1290","totalt",606
"0380C1300","totalt",345
"0380C1310","totalt",380
"0380C1320","totalt",487
"0380C1330","totalt",1012
"0380C1340","totalt",470
"0380C1350","totalt",825
"0380C1360","totalt",606
"0380C1370","totalt",445
"0380C1380","totalt",292
"0380C1390","totalt",584
"0380C1400","totalt",949
"0380C1410","totalt",391
"0380C1420","totalt",138
"0380C1430","totalt",190
"0380C1440","totalt",329
"0380C1450","totalt",336
"0380C1460","totalt",14
"0380C1470","totalt",766
"0380C1480","totalt",1361
"0380C1490","totalt",470
"0380C1500","totalt",439
"0380C1510","totalt",463
"0380C1520","totalt",101
"0380C1530","totalt",379
"0380C1540","totalt",116
"0380C1550","totalt",81
"0380C1560","totalt",641
"0380C1570","totalt",354
"0380C1580","totalt",371
"0380C1590","totalt",339
"0380C1600","totalt",453
"0380C1610","totalt",330
"0380C1620","totalt",408
"0380C1630","totalt",580
"0380C1640","totalt",404
"0380C1650","totalt",448
"0380C1660","totalt",347
"0380C1670","totalt",384
"0380C1680","totalt",587
"0380C1690","totalt",250
"0380C1700","totalt",589
"0380C1710","totalt",474
"0380C1720","totalt",435
"0380C1730","totalt",247
"0380C1740","totalt",527
"0380C1750","totalt",540
"0380C1760","totalt",706
"0380C1770","totalt",299
"0380C1780","totalt",402
"0380C1790","totalt",628
"0380C1800","totalt",692
"0380C1810","totalt",502
"0380C1820","totalt",465
"0380C1830","totalt",774
"0380C1840","totalt",1026
"0380C1850","totalt",216
"0380C1860","totalt",648
"0380C1870","totalt",338
"0380C1880","totalt",385
"0380C1890","totalt",536
"0380C1900","totalt",723
"0380C1910","totalt",355
"0380C1920","totalt",461
"0380C1930","totalt",193
"0380C1940","totalt",744
"0380C1950","totalt",376
"0380C1960","totalt",538
"0380C1970","totalt",337
"0380C1980","totalt",570
"0380C1990","totalt",297
"0380C2000","totalt",678
"0380C2010","totalt",218
"0380C2020","totalt",614
"0380C2030","totalt",600
"0380C2040","totalt",503
"0380C2050","totalt",477
"0380C2060","totalt",567
"0380C2070","totalt",382
"0380C2080","totalt",492
"0380C2090","totalt",670
"0380C2100","totalt",563
"0380C2110","totalt",683
"0380C2120","totalt",308
"0380C2130","totalt",444
"0380C2140","totalt",727
"0380C2150","totalt",502
"0380C2160","totalt",519
"0380C2170","totalt",455
"0380C2180","totalt",617
"0380C2190","totalt",447
"0380C2200","totalt",697
"0380C2210","totalt",684
"0381A0010","totalt",1837
"0381A0020","totalt",903
"0381A0030","totalt",875
"0381A0040","totalt",942
"0381A0050","totalt",1833
"0381A0060","totalt",1268
"0381A0070","totalt",2212
"0381A0080","totalt",1672
"0381A0090","totalt",1767
"0381B2010","totalt",1173
"0381B3010","totalt",1305
"0381B4010","totalt",886
"0381B5010","totalt",705
"0381C1010","totalt",950
"0381C1020","totalt",1175
"0381C1030","totalt",974
"0381C1040","totalt",1322
"0381C1050","totalt",1176
"0381C1060","totalt",962
"0381C1070","totalt",857
"0381C1080","totalt",1115
"0381C1090","totalt",898
"0381C1100","totalt",722
"0381C1110","totalt",894
"0381C1120","totalt",859
"0382A0010","totalt",1866
"0382A0020","totalt",1312
"0382A0030","totalt",1427
"0382A0040","totalt",1564
"0382A0050","totalt",1353
"0382B2010","totalt",653
"0382B2020","totalt",902
"0382B3010","totalt",987
"0382B3020","totalt",703
"0382B4010","totalt",848
"0382B4020","totalt",839
"0382B5010","totalt",1013
"0382C1010","totalt",1182
"0382C1020","totalt",963
"0382C1030","totalt",797
"0428A0010","totalt",990
"0428A0020","totalt",1189
"0428A0030","totalt",1766
"0428C1010","totalt",651
"0428C1020","totalt",589
"0428C1030","totalt",1308
"0461A0010","totalt",799
"0461A0020","totalt",1073
"0461A0030","totalt",663
"0461A0040","totalt",1379
"0461C1010","totalt",872
"0461C1020","totalt",914
"0461C1030","totalt",550
"0461C1040","totalt",864
"0480A0010","totalt",749
"0480A0020","totalt",1054
"0480A0030","totalt",1257
"0480A0040","totalt",1097
"0480A0050","totalt",1013
"0480A0060","totalt",1206
"0480A0070","totalt",1803
"0480A0080","totalt",1599
"0480A0090","totalt",1246
"0480B2010","totalt",805
"0480B2020","totalt",966
"0480B3010","totalt",1396
"0480B4010","totalt",660
"0480C1010","totalt",1428
"0480C1020","totalt",749
"0480C1030","totalt",622
"0480C1040","totalt",1202
"0480C1050","totalt",899
"0480C1060","totalt",1324
"0480C1070","totalt",1102
"0480C1080","totalt",670
"0480C1090","totalt",1195
"0480C1100","totalt",897
"0480C1110","totalt",1136
"0480C1120","totalt",1036
"0480C1130","totalt",752
"0480C1140","totalt",1051
"0480C1150","totalt",757
"0480C1160","totalt",595
"0480C1170","totalt",499
"0480C1180","totalt",1074
"0480C1190","totalt",1513
"0481C1010","totalt",1257
"0481C1020","totalt",882
"0481C1030","totalt",952
"0481C1040","totalt",934
"0481C1050","totalt",688
"0481C1060","totalt",907
"0481C1070","totalt",995
"0482A0010","totalt",1420
"0482A0020","totalt",1389
"0482A0030","totalt",1486
"0482B2010","totalt",1112
"0482B3010","totalt",1076
"0482C1010","totalt",670
"0482C1020","totalt",840
"0482C1030","totalt",606
"0482C1040","totalt",997
"0482C1050","totalt",720
"0483A0010","totalt",1394
"0483A0020","totalt",1336
"0483A0030","totalt",756
"0483A0040","totalt",1595
"0483A0050","totalt",1390
"0483A0060","totalt",1100
"0483B2010","totalt",1056
"0483C1010","totalt",584
"0483C1020","totalt",688
"0483C1030","totalt",863
"0483C1040","totalt",979
"0483C1050","totalt",667
"0483C1060","totalt",1381
"0483C1070","totalt",569
"0483C1080","totalt",1023
"0483C1090","totalt",798
"0483C1100","totalt",717
"0483C1110","totalt",826
"0483C1120","totalt",648
"0483C1130","totalt",709
"0483C1140","totalt",739
"0484A0010","totalt",1337
"0484A0020","totalt",864
"0484A0030","totalt",1421
"0484A0040","totalt",1175
"0484A0050","totalt",2125
"0484A0060","totalt",1974
"0484A0070","totalt",1286
"0484B2010","totalt",1094
"0484B3010","totalt",963
"0484B4010","totalt",865
"0484B5010","totalt",739
"0484C1010","totalt",806
"0484C1020","totalt",1026
"0484C1030","totalt",1702
"0484C1040","totalt",1097
"0484C1050","totalt",599
"0484C1060","totalt",807
"0484C1070","totalt",709
"0484C1080","totalt",287
"0484C1090","totalt",571
"0484C1100","totalt",276
"0484C1110","totalt",698
"0484C1120","totalt",552
"0484C1130","totalt",749
"0484C1140","totalt",961
"0484C1150","totalt",607
"0484C1160","totalt",1143
"0484C1170","totalt",705
"0484C1180","totalt",707
"0484C1190","totalt",508
"0484C1200","totalt",674
"0484C1210","totalt",970
"0484C1220","totalt",530
"0484C1230","totalt",351
"0484C1240","totalt",765
"0484C1250","totalt",770
"0484C1260","totalt",769
"0484C1270","totalt",597
"0484C1280","totalt",1086
"0484C1290","totalt",675
"0484C1300","totalt",1123
"0484C1310","totalt",735
"0484C1320","totalt",706
"0484C1330","totalt",787
"0484C1340","totalt",1384
"0484C1350","totalt",1033
"0484C1360","totalt",439
"0484C1370","totalt",292
"0484C1380","totalt",1016
"0484C1390","totalt",646
"0484C1400","totalt",1130
"0484C1410","totalt",673
"0484C1420","totalt",1062
"0484C1430","totalt",757
"0484C1440","totalt",1263
"0484C1450","totalt",868
"0484C1460","totalt",1070
"0484C1470","totalt",998
"0484C1480","totalt",829
"0484C1490","totalt",1946
"0484C1500","totalt",1920
"0486A0010","totalt",1196
"0486A0020","totalt",602
"0486A0030","totalt",1099
"0486A0040","totalt",1070
"0486A0050","totalt",768
"0486A0060","totalt",636
"0486A0070","totalt",1206
"0486A0080","totalt",1042
"0486B2010","totalt",661
"0486B2020","totalt",760
"0486B2030","totalt",881
"0486B3010","totalt",920
"0486B3020","totalt",987
"0486B4010","totalt",893
"0486B4020","totalt",732
"0486C1010","totalt",803
"0486C1020","totalt",959
"0486C1030","totalt",1152
"0486C1040","totalt",785
"0486C1050","totalt",949
"0486C1060","totalt",772
"0486C1070","totalt",912
"0486C1080","totalt",1321
"0486C1090","totalt",1587
"0488A0010","totalt",1204
"0488A0020","totalt",770
"0488B2010","totalt",888
"0488B2020","totalt",775
"0488B2030","totalt",669
"0488C1010","totalt",1329
"0488C1020","totalt",1011
"0488C1030","totalt",1818
"0509A0010","totalt",1229
"0509A0020","totalt",1239
"0509C1010","totalt",748
"0509C1020","totalt",996
"0512A0010","totalt",1022
"0512A0020","totalt",1168
"0512C1010","totalt",547
"0513A0010","totalt",1204
"0513A0020","totalt",1366
"0513A0030","totalt",1046
"0513B2010","totalt",665
"0513B2020","totalt",748
"0513C1010","totalt",848
"0513C1020","totalt",422
"0513C1030","totalt",1062
"0560A0010","totalt",1827
"0560C1010","totalt",1241
"0560C1020","totalt",872
"0561A0010","totalt",1099
"0561A0020","totalt",810
"0561A0030","totalt",841
"0561B2010","totalt",752
"0561C1010","totalt",755
"0561C1020","totalt",725
"0561C1030","totalt",1105
"0561C1040","totalt",959
"0561C1050","totalt",890
"0562A0010","totalt",924
"0562A0020","totalt",1295
"0562A0030","totalt",1295
"0562A0040","totalt",962
"0562A0050","totalt",1181
"0562A0060","totalt",1056
"0562C1010","totalt",1195
"0562C1020","totalt",776
"0562C1030","totalt",1031
"0562C1040","totalt",849
"0562C1050","totalt",795
"0562C1060","totalt",984
"0562C1070","totalt",1012
"0562C1080","totalt",1180
"0563A0010","totalt",854
"0563A0020","totalt",652
"0563A0030","totalt",1747
"0563B2010","totalt",816
"0563C1010","totalt",934
"0563C1020","totalt",739
"0580A0010","totalt",2177
"0580A0020","totalt",1376
"0580A0030","totalt",1477
"0580A0040","totalt",594
"0580A0050","totalt",1702
"0580A0060","totalt",1545
"0580A0070","totalt",1058
"0580A0080","totalt",831
"0580A0090","totalt",1238
"0580A0100","totalt",1066
"0580A0110","totalt",1012
"0580A0120","totalt",1002
"0580A0130","totalt",761
"0580B2010","totalt",808
"0580B2020","totalt",957
"0580B2030","totalt",986
"0580B2040","totalt",898
"0580B2050","totalt",1236
"0580B3010","totalt",823
"0580B3020","totalt",727
"0580B4010","totalt",995
"0580B4020","totalt",835
"0580B5010","totalt",1384
"0580B6010","totalt",615
"0580B6020","totalt",1065
"0580C1010","totalt",979
"0580C1020","totalt",881
"0580C1030","totalt",603
"0580C1040","totalt",739
"0580C1050","totalt",799
"0580C1060","totalt",741
"0580C1070","totalt",724
"0580C1080","totalt",867
"0580C1090","totalt",702
"0580C1100","totalt",711
"0580C1110","totalt",929
"0580C1120","totalt",809
"0580C1130","totalt",841
"0580C1140","totalt",880
"0580C1150","totalt",757
"0580C1160","totalt",639
"0580C1170","totalt",696
"0580C1180","totalt",696
"0580C1190","totalt",888
"0580C1200","totalt",905
"0580C1210","totalt",694
"0580C1220","totalt",470
"0580C1230","totalt",1563
"0580C1240","totalt",745
"0580C1250","totalt",451
"0580C1260","totalt",559
"0580C1270","totalt",450
"0580C1280","totalt",617
"0580C1290","totalt",858
"0580C1300","totalt",657
"0580C1310","totalt",866
"0580C1320","totalt",682
"0580C1330","totalt",627
"0580C1340","totalt",673
"0580C1350","totalt",639
"0580C1360","totalt",488
"0580C1370","totalt",610
"0580C1380","totalt",427
"0580C1390","totalt",465
"0580C1400","totalt",358
"0580C1410","totalt",689
"0580C1420","totalt",876
"0580C1430","totalt",653
"0580C1440","totalt",453
"0580C1450","totalt",472
"0580C1460","totalt",79
"0580C1470","totalt",623
"0580C1480","totalt",489
"0580C1490","totalt",790
"0580C1500","totalt",559
"0580C1510","totalt",494
"0580C1520","totalt",519
"0580C1530","totalt",757
"0580C1540","totalt",745
"0580C1550","totalt",532
"0580C1560","totalt",628
"0580C1570","totalt",578
"0580C1580","totalt",1191
"0580C1590","totalt",590
"0580C1600","totalt",984
"0580C1610","totalt",545
"0580C1620","totalt",609
"0580C1630","totalt",554
"0580C1640","totalt",819
"0580C1650","totalt",824
"0580C1660","totalt",421
"0580C1670","totalt",516
"0580C1680","totalt",410
"0580C1690","totalt",957
"0581A0010","totalt",1205
"0581A0020","totalt",1562
"0581A0030","totalt",1549
"0581A0040","totalt",1333
"0581A0050","totalt",1323
"0581A0060","totalt",1826
"0581A0070","totalt",1476
"0581A0080","totalt",884
"0581A0090","totalt",811
"0581A0100","totalt",1335
"0581B2010","totalt",1107
"0581B2020","totalt",685
"0581B2030","totalt",856
"0581B2040","totalt",945
"0581B2050","totalt",587
"0581B3010","totalt",1119
"0581B3020","totalt",1056
"0581B3030","totalt",1649
"0581B4010","totalt",756
"0581B4020","totalt",1226
"0581B4030","totalt",1206
"0581B5010","totalt",1081
"0581B5020","totalt",1436
"0581C1010","totalt",546
"0581C1020","totalt",852
"0581C1030","totalt",798
"0581C1040","totalt",459
"0581C1050","totalt",842
"0581C1060","totalt",1069
"0581C1070","totalt",843
"0581C1080","totalt",964
"0581C1090","totalt",704
"0581C1100","totalt",351
"0581C1110","totalt",688
"0581C1120","totalt",574
"0581C1130","totalt",228
"0581C1140","totalt",912
"0581C1150","totalt",697
"0581C1160","totalt",378
"0581C1170","totalt",523
"0581C1180","totalt",597
"0581C1190","totalt",1033
"0581C1200","totalt",1064
"0581C1210","totalt",963
"0581C1220","totalt",825
"0581C1230","totalt",783
"0581C1240","totalt",768
"0581C1250","totalt",987
"0581C1260","totalt",882
"0581C1270","totalt",787
"0581C1280","totalt",851
"0581C1290","totalt",989
"0581C1300","totalt",746
"0581C1310","totalt",722
"0581C1320","totalt",645
"0581C1330","totalt",652
"0581C1340","totalt",527
"0581C1350","totalt",599
"0581C1360","totalt",780
"0581C1370","totalt",627
"0581C1380","totalt",668
"0581C1390","totalt",569
"0581C1400","totalt",437
"0581C1410","totalt",577
"0581C1420","totalt",738
"0581C1430","totalt",761
"0581C1440","totalt",752
"0581C1450","totalt",1187
"0581C1460","totalt",793
"0581C1470","totalt",771
"0581C1480","totalt",1055
"0581C1490","totalt",971
"0581C1500","totalt",756
"0581C1510","totalt",819
"0581C1520","totalt",902
"0581C1530","totalt",766
"0581C1540","totalt",1049
"0581C1550","totalt",1065
"0581C1560","totalt",949
"0582A0010","totalt",1810
"0582A0020","totalt",1485
"0582A0030","totalt",1446
"0582B2010","totalt",835
"0582C1010","totalt",728
"0582C1020","totalt",788
"0582C1030","totalt",970
"0582C1040","totalt",651
"0582C1050","totalt",911
"0583A0010","totalt",1540
"0583A0020","totalt",913
"0583A0030","totalt",1215
"0583A0040","totalt",1019
"0583A0050","totalt",1271
"0583A0060","totalt",963
"0583A0070","totalt",1833
"0583B2010","totalt",665
"0583B2020","totalt",1167
"0583C1010","totalt",1552
"0583C1020","totalt",1040
"0583C1030","totalt",1253
"0583C1040","totalt",1396
"0583C1050","totalt",803
"0583C1060","totalt",918
"0583C1070","totalt",931
"0583C1080","totalt",1057
"0583C1090","totalt",1127
"0583C1100","totalt",1140
"0583C1110","totalt",868
"0583C1120","totalt",1275
"0583C1130","totalt",1173
"0583C1140","totalt",1198
"0583C1150","totalt",782
"0584A0010","totalt",1627
"0584C1010","totalt",1157
"0584C1020","totalt",684
"0584C1030","totalt",849
"0584C1040","totalt",706
"0586A0010","totalt",1191
"0586A0020","totalt",1379
"0586A0030","totalt",1466
"0586A0040","totalt",1293
"0586C1010","totalt",739
"0586C1020","totalt",707
"0586C1030","totalt",1131
"0586C1040","totalt",693
"0586C1050","totalt",676
"0586C1060","totalt",691
"0586C1070","totalt",839
"0586C1080","totalt",1038
"0586C1090","totalt",1035
"0586C2010","totalt",1053
"0586C2020","totalt",974
"0586C2030","totalt",1031
"0586C3010","totalt",873
"0586C3020","totalt",1288
"0604A0010","totalt",1313
"0604A0020","totalt",1545
"0604C1010","totalt",1262
"0604C1020","totalt",933
"0617A0010","totalt",1259
"0617A0020","totalt",1078
"0617B2010","totalt",1274
"0617C1010","totalt",782
"0617C1020","totalt",1032
"0617C1030","totalt",695
"0642A0010","totalt",1333
"0642C1010","totalt",1179
"0642C1020","totalt",1134
"0642C1030","totalt",1275
"0643A0010","totalt",1671
"0643A0020","totalt",1654
"0643C1010","totalt",779
"0643C1020","totalt",1215
"0643C1030","totalt",932
"0643C1040","totalt",1088
"0643C1050","totalt",824
"0662A0010","totalt",845
"0662A0020","totalt",1125
"0662A0030","totalt",1738
"0662A0040","totalt",1340
"0662B2010","totalt",1243
"0662B2020","totalt",637
"0662B2030","totalt",758
"0662B3010","totalt",830
"0662B4010","totalt",950
"0662B5010","totalt",578
"0662C1010","totalt",912
"0662C1020","totalt",1101
"0662C1030","totalt",1108
"0662C1040","totalt",1085
"0662C1050","totalt",962
"0662C1060","totalt",972
"0662C1070","totalt",1039
"0662C1080","totalt",715
"0662C1090","totalt",908
"0665A0010","totalt",1474
"0665A0020","totalt",1122
"0665A0030","totalt",1290
"0665C1010","totalt",976
"0665C1020","totalt",1121
"0665C1030","totalt",1258
"0665C2010","totalt",1338
"0665C2020","totalt",1161
"0680A0010","totalt",1570
"0680A0020","totalt",1384
"0680A0030","totalt",966
"0680A0040","totalt",925
"0680A0050","totalt",1778
"0680A0060","totalt",1065
"0680A0070","totalt",1796
"0680A0080","totalt",1142
"0680A0090","totalt",1181
"0680A0100","totalt",493
"0680B2010","totalt",925
"0680B2020","totalt",771
"0680B3010","totalt",1070
"0680B3020","totalt",626
"0680B4010","totalt",654
"0680B4020","totalt",862
"0680C1010","totalt",920
"0680C1020","totalt",1052
"0680C1030","totalt",967
"0680C1040","totalt",1433
"0680C1050","totalt",1587
"0680C1060","totalt",1155
"0680C1070","totalt",982
"0680C1080","totalt",1162
"0680C1090","totalt",353
"0680C1100","totalt",444
"0680C1110","totalt",1112
"0680C1120","totalt",850
"0680C1130","totalt",1150
"0680C1140","totalt",783
"0680C1150","totalt",819
"0680C1160","totalt",1453
"0680C1170","totalt",592
"0680C1180","totalt",1447
"0680C1190","totalt",927
"0680C1200","totalt",1157
"0680C1210","totalt",1538
"0680C1220","totalt",794
"0680C1230","totalt",644
"0680C1240","totalt",871
"0680C1250","totalt",709
"0680C1260","totalt",1073
"0680C1270","totalt",713
"0680C1280","totalt",1040
"0680C1290","totalt",787
"0680C1300","totalt",788
"0680C1310","totalt",703
"0680C1320","totalt",687
"0680C1330","totalt",870
"0680C1340","totalt",868
"0680C1350","totalt",766
"0680C1360","totalt",716
"0680C1370","totalt",684
"0680C1380","totalt",827
"0680C1390","totalt",1059
"0680C1400","totalt",630
"0680C1410","totalt",636
"0680C1420","totalt",833
"0680C1430","totalt",773
"0680C1440","totalt",602
"0680C1450","totalt",858
"0680C1460","totalt",883
"0680C1470","totalt",887
"0680C1480","totalt",1137
"0680C1490","totalt",900
"0680C1500","totalt",1294
"0680C1510","totalt",1091
"0680C1520","totalt",1333
"0680C1530","totalt",1242
"0680C1540","totalt",1295
"0680C1550","totalt",1299
"0680C1560","totalt",1433
"0680C1570","totalt",1195
"0680C1580","totalt",1144
"0682A0010","totalt",844
"0682A0020","totalt",1585
"0682A0030","totalt",927
"0682A0040","totalt",1182
"0682A0050","totalt",1031
"0682A0060","totalt",1266
"0682B2010","totalt",915
"0682B2020","totalt",609
"0682B3010","totalt",762
